s_m,x_m,y_m,curvature_1_m,track_width_m
794.0,73.45690292322787,57.98035998414478,0.022487324032135367,12.0
796.0,71.65831976567702,58.865207839228475,0.0225686535510219,12.0
798.0,69.8215139099686,59.66777804280925,0.022780280191727252,12.0
800.0,67.95167475611173,60.38524305272784,0.021237189607753563,12.0
802.0,66.05475136201147,61.02263510131839,0.01707736180388972,12.0
804.0,64.13763191564827,61.59470309818895,0.012917521581832382,12.0
806.0,62.20724833210053,62.11676738649026,0.009675463974232471,12.0
808.0,60.26852584512599,62.59990317167063,0.009310908271548936,12.0
810.0,58.32234583965133,63.046630890188005,0.008936237816741624,12.0
812.0,56.36910395626654,63.4584433855407,0.008553614732878908,12.0
814.0,54.40919583556166,63.836833501227034,0.008165005425377177,12.0
816.0,52.44301711812668,64.18329408074534,0.007772170326618707,12.0
818.0,50.470963444551614,64.49931796759395,0.007376659624562831,12.0
820.0,48.49343045542647,64.78639800527118,0.006979814032997338,12.0
822.0,46.510813791341256,65.04602703727537,0.006582769654867725,12.0
824.0,44.52350909288597,65.27969790710483,0.006186466031188801,12.0
826.0,42.53191200065066,65.48890345825788,0.005791656542488197,12.0
828.0,40.536418155225284,65.67513653423286,0.00539892042514882,12.0
830.0,38.5374231971999,65.83988997852809,0.005008675771035683,12.0
832.0,36.53532276716447,65.98465663464191,0.00462119298726793,12.0
834.0,34.53051250570905,66.11092934607261,0.004236608297952274,12.0
836.0,32.5233880534236,66.22020095631854,0.003854936967095871,12.0
838.0,30.514345050898164,66.31396430887804,0.0034760860093653507,12.0
840.0,28.503779138722745,66.39371224724941,0.0030998662317529655,12.0
842.0,26.492085957487348,66.46093761493097,0.0027260035144186555,12.0
844.0,24.479661147781982,66.51713325542107,0.002354149293548914,12.0
846.0,22.46690035019666,66.56379201221803,0.0019838902539951178,12.0
848.0,20.454199205321384,66.60240672882016,0.001614757275954418,12.0
850.0,18.441953353746168,66.63447024872579,0.0012462337093574172,12.0
852.0,16.430558436061023,66.66147541543324,0.0008777630732376697,12.0
854.0,14.420410092855958,66.68491507244087,0.0005087562963974998,12.0
856.0,12.411903964720977,66.70628206324696,0.0001385986312320561,12.0
857.4614457446912,10.94550875822085,66.72144403632737,-0.000132975993732634,12.0
