s_m,x_m,y_m,curvature_1_m,track_width_m,is_closed
14.8113003647369,9.60256560071686,9.11249450463549,-0.10958904109589,3,0
14.9705616589814,9.76152782291514,9.1027719586209,-0.10958904109589,3,0
15.1298229532258,9.92029615257238,9.09027662008718,-0.10958904109589,3,0
15.2890842474703,10.0788222273173,9.07501229523549,-0.10958904109589,3,0
15.4483455417148,10.237057758572,9.05698363372706,-0.10958904109589,3,0
15.6076068359593,10.3949545462606,9.03619612726683,-0.10958904109589,3,0
15.7668681302038,10.5524644934921,9.01265610793063,-0.10958904109589,3,0
15.9261294244483,10.7095396212107,8.9863707462364,-0.10958904109589,3,0
16.0853907186927,10.866132082811,8.95734804895993,-0.10958904109589,3,0
16.2446520129372,11.0221941787121,8.92559685669598,-0.10958904109589,3,0
16.4039133071817,11.1776783708878,8.89112684116527,-0.10958904109589,3,0
16.5631746014262,11.332537297347,8.85394850226847,-0.10958904109589,3,0
16.7224358956707,11.4867237865605,8.81407316488775,-0.10958904109589,3,0
16.8816971899152,11.6401908718301,8.77151297543716,-0.10958904109589,3,0
17.0409584841596,11.792891805595,8.7262808981627,-0.10958904109589,3,0
17.2002197784041,11.9447800736714,8.67839071119328,-0.10958904109589,3,0
17.3594810726486,12.0958094094216,8.62785700234377,-0.10958904109589,3,0
17.5187423668931,12.2459338078467,8.57469516467141,-0.10958904109589,3,0
17.6780036611376,12.3951075396009,8.51892139178697,-0.10958904109589,3,0
17.837264955382,12.5432851649202,8.46055267292193,-0.10958904109589,3,0
17.9965262496265,12.6904215474646,8.39960678775352,-0.10958904109589,3,0
18.155787543871,12.8364718680667,8.33610230098873,-0.10958904109589,3,0
18.3150488381155,12.9813916383839,8.27005855670943,-0.10958904109589,3,0
18.47431013236,13.1251367144503,8.2014956724799,-0.10958904109589,3,0
18.6335714266045,13.2676633101234,8.13043453321886,-0.10958904109589,3,0
18.7928327208489,13.4089280104213,8.05689678483771,-0.10958904109589,3,0
18.9520940150934,13.5488877847478,7.98090482764699,-0.10958904109589,3,0
19.1113553093379,13.6875,7.902481809533,-0.10958904109589,3,0
19.2706166035824,13.8247224335542,7.82165161890677,-0.10958904109589,3,0
19.4298778978269,13.960513286128,7.73843887742739,-0.10958904109589,3,0
19.5891391920714,14.0948311945121,7.65286893250199,-0.10958904109589,3,0
19.7484004863158,14.2276352441706,7.56496784956476,-0.10958904109589,3,0
19.9076617805603,14.3588849817033,7.47476240413705,-0.10958904109589,3,0
20.0669230748048,14.4885404271688,7.3822800736714,-0.10958904109589,3,0
20.2261843690493,14.6165620862624,7.28754902918155,-0.10958904109589,3,0
20.3854456632938,14.7429109623466,7.19059812666134,-0.10958904109589,3,0
20.5447069575383,14.8675485683298,7.09145689829486,-0.10958904109589,3,0
20.7039682517827,14.9904369383897,6.99015554346067,-0.10958904109589,3,0
20.8632295460272,15.1115386395384,6.8867249195328,-0.10958904109589,3,0
21.0224908402717,15.2308167830246,6.78119653248122,-0.10958904109589,3,0
21.1817521345162,15.3482350355703,6.67360252727493,-0.10958904109589,3,0
21.3410134287607,15.4637576304384,6.56397567809019,-0.10958904109589,3,0
21.5002747230051,15.5773493783272,6.45234937832725,-0.10958904109589,3,0
21.6595360172496,15.6889756780902,6.33875763043835,-0.10958904109589,3,0
21.8187973114941,15.7986025272749,6.2232350355703,-0.10958904109589,3,0
21.9780586057386,15.9061965324812,6.10581678302458,-0.10958904109589,3,0
22.1373198999831,16.0117249195328,5.98653863953838,-0.10958904109589,3,0
22.2965811942276,16.1151555434607,5.86543693838967,-0.10958904109589,3,0
22.455842488472,16.2164568982949,5.74254856832977,-0.10958904109589,3,0
22.6151037827165,16.3155981266613,5.61791096234663,-0.10958904109589,3,0
22.774365076961,16.4125490291815,5.49156208626244,-0.10958904109589,3,0
22.9336263712055,16.5072800736714,5.36354042716882,-0.10958904109589,3,0
23.09288766545,16.5997624041371,5.23388498170329,-0.10958904109589,3,0
23.2521489596945,16.6899678495648,5.10263524417057,-0.10958904109589,3,0
23.4114102539389,16.777868932502,4.96983119451212,-0.10958904109589,3,0
23.5706715481834,16.8634388774274,4.83551328612799,-0.10958904109589,3,0
23.7299328424279,16.9466516189068,4.69972243355425,-0.10958904109589,3,0
23.8891941366724,17.027481809533,4.5625,-0.10958904109589,3,0
24.0484554309169,17.105904827647,4.42388778474783,-0.10958904109589,3,0
24.2077167251614,17.1818967848377,4.28392801042125,-0.10958904109589,3,0
24.3669780194058,17.2554345332189,4.14266331012336,-0.10958904109589,3,0
24.5262393136503,17.3264956724799,4.00013671445033,-0.10958904109589,3,0
24.6855006078948,17.3950585567094,3.85639163838388,-0.10958904109589,3,0
24.8447619021393,17.4611023009887,3.71147186806668,-0.10958904109589,3,0
25.0040231963838,17.5246067877535,3.56542154746462,-0.10958904109589,3,0
