s_m,x_m,y_m,curvature_1_m,track_width_m
634,342.92408614237837,17.565435820093548,-0.16367887036898485,4.5
636,340.94312854602424,17.400556497031548,-0.15654714362249186,4.5
638,339.00032759117812,17.85547524418892,-0.083042296802605137,4.5
640,337.15621456879114,18.626572953453014,-0.048742232974017023,4.5
642,335.39559821405624,19.57364176725703,-0.04935850997644161,4.5
644,333.73728308450404,20.689328061701037,-0.048833157958622815,4.5
646,332.19478541119929,21.962132616055897,-0.0041558615278378674,4.5
648,330.66279146687634,23.247820974313164,8.8540286213843123E-15,4.5
650,329.13079752255339,24.533509332570386,0.0021160964096098136,4.5
652,327.59342859776297,25.812658946413801,0.056696470452426741,4.5
654,325.92309694588465,26.908411285291972,0.083475396976332425,4.5
656,324.09383467698837,27.711383273853585,0.083574348715979116,4.5
658,322.15651678977139,28.198809061319107,0.083298140092670447,4.5
660,320.1653022658935,28.358226551858024,0.08330229048695599,4.5
662,318.17530135386693,28.185254609048368,0.083305253377855215,4.5
664,316.24158653189454,27.684702312955736,0.083307028385805129,4.5
666,314.41767125354733,26.870435558922566,0.050587458758153368,4.5
668,312.68310616836584,25.874892346250338,0.0011109448465600582,4.5
670,310.95071905754435,24.875475547011657,-0.0055330285431523518,4.5
672,309.20741750446314,23.895311938991121,-0.01757738465082815,4.5
674,307.43090587263112,22.977109676428672,-0.031416863785444227,4.5
676,305.6006024966394,22.172422052366045,-0.049072942993763101,4.5
678,303.70088890202345,21.551147077582861,-0.075523483814547418,4.5
680,301.73085561292982,21.223034335562417,-0.10413434020913054,4.5
682,299.73802470755163,21.309145988777168,-0.1259000313027599,4.5
684,297.82999670589692,21.88881679477392,-0.11621400543890546,4.5
686,296.10464233797995,22.893618842436304,-0.075074521928946064,4.5
688,294.54700097320148,24.14676993379658,-0.021944175710573444,4.5
690,293.0452334658039,25.467572165541682,0.037562201019201574,4.5
692,291.44998216040852,26.670912857357148,0.079609174411210071,4.5
694,289.68482843963068,27.605750827420145,0.083307596745734444,4.5
696,287.78908974532453,28.234943765958874,0.083306792647578357,4.5
698,285.81522999943195,28.541072663304163,0.083304800469291132,4.5
700,283.81787471149437,28.515650552056236,0.08330162046608186,4.5
702,281.85230207763976,28.159357319898461,0.083297253045299599,4.5
704,279.97291598832402,27.482021528527298,0.083474766845252554,4.5
706,278.23214543647367,26.501739766991182,0.040245943277764498,4.5
708,276.57398770482638,25.383476409378574,-6.2005955925309199E-14,4.5
710,274.91582997317914,24.265213051766302,1.1463052729256608E-14,4.5
712,273.25767224153202,23.146949694154053,-1.1157741397483487E-14,4.5
714,271.59951450988467,22.028686336541703,-1.3025832432095261E-05,4.5
716,269.94132767697471,20.91046619784607,-0.0056321678776721186,4.5
718,268.27072800277131,19.811045631017507,-0.028734782793742857,4.5
720,266.54025721862592,18.809688741964383,-0.052394832032094427,4.5
722,264.71545691941071,17.995207184850209,-0.073772599849672035,4.5
724,262.79181961893482,17.458075578855201,-0.089835359441537546,4.5
726,260.80387203699024,17.273340999508228,-0.098310681353759616,4.5
728,258.81821869562623,17.480455173055237,-0.097177248807572378,4.5
730,256.90950535732838,18.067261494449838,-0.089091648826273961,4.5
732,255.13462806676955,18.983228853146283,-0.079395030207537673,4.5
734,253.52635569449058,20.168681787176538,-0.065241506050108464,4.5
736,252.08527524477304,21.55398578700753,-0.02792685975024127,4.5
738,250.72310971362788,23.018267957040486,0.039847831380374031,4.5
740,249.24943024214596,24.368791047860448,0.055558824071535021,4.5
742,247.6350881004511,25.547573523065591,0.055558928166792088,4.5
744,245.89999443715976,26.540077409163665,0.055559029196165385,4.5
746,244.06554961407321,27.334062248181354,0.06489462642386748,4.5
748,242.14496519261877,27.88364646889001,0.08262599938443102,4.5
750,240.16036607997353,28.109807776217099,0.083215316418654567,4.5
752,238.16570218057484,28.004107572145188,0.083212636901829035,4.5
754,236.21600313414743,27.569442904084219,0.083395530479833099,4.5
756,234.36540743250947,26.817086976746442,0.082898173141116804,4.5
758,232.66415376115052,25.769486176368606,-0.001264765234937441,4.5
760,230.96005870174056,24.726065756557926,-0.071261007670582591,4.5
762,229.1250758510603,23.935267464947856,-0.071260612412386112,4.5
764,227.19632516734714,23.413091382859228,-0.071448230521180461,4.5
766,225.21277796589112,23.170891406959111,-0.10109650916752737,4.5
768,223.22752776859289,23.331104363780536,-0.16347711305149665,4.5
770,221.40047527009429,24.119634074933085,-0.11232235961309518,4.5
772,219.78739376993929,25.300553595053657,0.049304169425320621,4.5
774,218.06637180496861,26.316681011396899,0.062498803704964107,4.5
776,216.2320784006246,27.110334489248999,0.062498064398743856,4.5
778,214.31312866077383,27.669126742472653,0.06249722824780761,4.5
780,212.33945888742358,27.984333669026856,0.060679522430056913,4.5
782,210.34180412264828,28.058290084733912,0.018468896120517719,4.5
784,208.34180412810181,28.058437781634051,-2.6629631659498442E-15,4.5
786,206.34180413355526,28.058585478534201,-8.944735685641472E-16,4.5
788,204.34180413900904,28.058733175434355,2.6666359008101048E-15,4.5
